epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,25130.4,0.99164,0.36785,0.00186,0.98426,0.97751,0.98946,0.84682,0.87687,0.31896,0.00175,0.000184055,0.000184055,0.000184055
90,25357.1,0.99874,0.3751,0.00189,0.98537,0.97631,0.98969,0.85338,0.85861,0.3151,0.00171,0.000169908,0.000169908,0.000169908
91,25580.7,0.99653,0.38863,0.00198,0.98094,0.97876,0.98963,0.85041,0.85418,0.31485,0.00171,0.000155761,0.000155761,0.000155761
92,25789.7,1.07067,0.37405,0.00203,0.9811,0.9784,0.98986,0.84229,0.86791,0.31919,0.00176,0.000141614,0.000141614,0.000141614
93,25992.3,1.00584,0.3624,0.00206,0.98081,0.97921,0.98961,0.8368,0.87718,0.32102,0.00178,0.000127467,0.000127467,0.000127467
94,26194.8,0.97508,0.36407,0.002,0.97999,0.97972,0.9895,0.83508,0.87205,0.32155,0.00177,0.00011332,0.00011332,0.00011332
95,26405.7,0.9727,0.35552,0.00194,0.98032,0.97971,0.98945,0.84288,0.85962,0.3184,0.00174,9.91726e-05,9.91726e-05,9.91726e-05
96,26601.3,0.94452,0.34952,0.00208,0.98289,0.97935,0.98964,0.84796,0.84971,0.31513,0.00171,8.50255e-05,8.50255e-05,8.50255e-05
97,26798.5,1.00513,0.36237,0.0021,0.9835,0.97941,0.98973,0.85117,0.84833,0.31342,0.0017,7.08784e-05,7.08784e-05,7.08784e-05
98,26998.5,0.92586,0.34255,0.00188,0.98387,0.98042,0.98969,0.85174,0.85225,0.31169,0.00171,5.67313e-05,5.67313e-05,5.67313e-05
99,27204.6,0.90823,0.33281,0.00183,0.9838,0.97956,0.98977,0.85217,0.85565,0.31201,0.00171,4.25842e-05,4.25842e-05,4.25842e-05
100,27419.5,0.98734,0.35254,0.00183,0.98266,0.9802,0.98974,0.85226,0.86082,0.3141,0.00172,2.84371e-05,2.84371e-05,2.84371e-05
